,simu1,simu2,simu3,simu4,simu5,simu6,simu7,simu8,simu9,simu10,simu11,simu12,simu13,simu14,simu15,simu16,simu17,simu18,simu19,simu20,simu21,simu22,simu23,simu24,simu25,simu26,simu27,simu28,simu29,simu30
SIEVE_pseudo_0.01,0.051,0.0063,0.0252,0.0066,0.0559,0.0063,0.0184,0.0182,0.0368,0.0301,0.0318,0.0385,0.0318,0.0118,0.061,0.0314,0.0375,0.0595,0.0429,0.0318,0.0199,0.039,0.0333,0.0265,0.0385,0.0065,0.0242,0.0494,0.037,0.0364
SIEVE_pseudo_0.1,0.0261,0,0.0064,0.0065,0.038,0,0.0181,0,0.0368,0.0123,0.0187,0.0321,0.0318,0.0058,0.013,0.0127,0.0248,0.0247,0.0189,0.0194,0.0067,0.039,0.0267,0.0069,0.026,0,0,0.0255,0.025,0.0127
SIEVE_pseudo_0.5,0.0263,0.0062,0.0127,0.0064,0.0194,0,0.0181,0,0.0366,0.0061,0.0126,0.0309,0.0253,0.0058,0.0065,0.0127,0.0186,0.0245,0.0125,0.0129,0.0066,0.0385,0.02,0.0068,0.02,0,0,0.0194,0.0189,0.0063
