,simu1,simu2,simu3,simu4,simu5,simu6,simu7,simu8,simu9,simu10,simu11,simu12,simu13,simu14,simu15,simu16,simu17,simu18,simu19,simu20,simu21,simu22,simu23,simu24,simu25,simu26,simu27,simu28,simu29,simu30
SIEVE_pseudo_0.01,0.03,0.0343,0.058,0.0493,0.0385,0.0198,0.0294,0.0446,0.0392,0.0539,0.025,0.0526,0.0394,0.0249,0.0571,0.0625,0.0396,0.0402,0.0683,0.0203,0.0531,0.0443,0.0255,0.0441,0.0394,0.0721,0.035,0.0357,0.0396,0.0485
SIEVE_pseudo_0.1,0.0151,0.0197,0.0297,0.03,0.0148,0.0099,0.015,0.0296,0.0149,0.0199,0.01,0.0293,0.0199,0.0101,0.034,0.0246,0.0151,0.0103,0.0201,0,0.0199,0.015,0.0102,0.0152,0.0051,0.0297,0.0051,0.0051,0.01,0.015
SIEVE_pseudo_0.5,0.015,0.0197,0.0149,0.0199,0.0099,0.0099,0.0149,0.0197,0.01,0.0101,0.005,0.0148,0.0196,0.0051,0.0245,0.0198,0,0.0101,0.015,0,0.0198,0.01,0.005,0.0152,0.01,0.0149,0,0.005,0,0.0149
