CRH,SST,NPAS4,LINC01299,AP003393.1,HBA2,AL162511.1,AC020909.2,PNOC,KRT5,C7,FCGR3B,FMOD,SCARA5,STEAP4,SLPI,CD177,SERPINA5,S100A12,OGN,FOXG1,KCNK15,ARX,ZNF699,GP1BB,HRH1,AP002893.1,BUD13P1,LARS2,PELP1,SLC13A4,PRDM6,FAM20A,DSP,PHLDB2,GAS1,LTBP2,C2orf40,SLC47A1,ANKS6,CMTM3,DNM2,TRABD,TTC7A,AC068888.1,HDAC7,AL133243.2,NCF4,CATSPERG,PCDHA6,EFR3B,ARMT1,MTMR7,NDFIP1,UGCG,CALM1,SATB1,MOAP1,TRAPPC6B,label
-1.79670822215069,-0.360879925908525,-2.14892881574004,0.0383701217962056,-1.67892518649431,-1.39124311404253,-0.773807755218279,-1.53675069771377,-1.42299181235711,-2.217921687227,-2.82009708958121,-5.26244412495042,-2.34467339286614,-3.31653397589511,-3.55769603271199,-4.34615339307626,-4.16383183628231,-2.12694990902127,-4.00968115645505,-3.75836672817414,1.21144657140186,-0.603733172034297,-0.0694872740602079,-1.76593656348394,1.30983841774359,-0.768205499669609,-1.37062382683979,-1.7214848009131,0.613890114903932,1.80657930162784,-1.22820348679802,-1.84471744133705,-2.37207236705425,-1.67892518649431,-0.735235480432039,-0.662286480785871,-0.944956011414108,-2.31800514578398,-1.56114215083792,1.01043288159575,-0.703317877463734,2.38605731339094,0.695980568079364,1.34285379599778,1.17530752478598,1.39684979473322,-1.37062382683979,-2.37207236705425,-0.808096828696911,-2.45908374404388,2.24194743421082,0.171277878603822,0.613890114903932,3.34522941959419,0.746369060492176,5.20725172282733,2.20435535006818,2.63280564491221,1.66364211071644,control
-1.12762547163326,0.786966877869507,-3.49715004730241,-1.61944814827363,-0.489945372586186,0.205101143777412,-2.3985377586343,-2.72989489458875,-1.70539057807436,-1.45692921877586,-2.72989489458875,-5.368952224204,-2.11085568618252,-3.01757696704053,-4.45266149232985,-4.67580504364406,-4.11618925570864,-4.11618925570864,-6.7552465853239,-3.57719275497595,1.86846644947001,-0.272139233866697,0.269402445129741,-3.22888606070773,2.04381179322256,-0.312706418855697,-0.548670658598968,-3.42304207514869,0.541844419836522,2.00786874429589,-1.21006914084433,-2.34852733805964,-2.53573888014779,-1.33471158605161,-0.696123389742099,-0.938135425360691,-0.885949672190121,-1.95122554059064,-1.13484571960675,1.00351395883377,-1.09228610518795,1.73436983832211,0.667724665725525,0.755731166690199,0.166411598827233,1.19066301328924,-2.0367477140288,-2.53573888014779,-1.26630885916721,-3.01757696704053,2.35527345137008,0.629984337742678,0.448158935759199,3.76860237804653,1.12252974795336,5.27565090693276,2.3983117725533,2.87944607047893,2.0432081107412,control
-2.50834440719001,0.104173367190635,-4.11778231962411,-1.20001158753983,-1.06535470239358,-0.337387756674403,-3.34459243139063,-3.20149158774996,-2.35419372736275,-2.41303422738569,-1.55283296216258,-2.54224595886569,-2.81849933549385,-3.27048445923691,-2.96510280968573,-3.42463513906417,-2.35419372736275,-1.93924987530005,-1.79866792467886,-3.96363163979685,1.66038586639048,-1.4097321185219,-0.34886015783664,-1.34519359738433,0.833338846939736,-0.176200511954422,-1.42090541912003,-3.07632844479595,0.901702589749126,1.38415593174927,-2.01772149074154,-2.54224595886569,-2.05939418714211,-0.840637586631936,-0.705535101775372,-1.03434446565102,-0.828137423867704,-2.44380588605244,-1.3245743101816,0.38017378205683,-0.626338060114179,1.68785453136063,0.226023102229571,0.640108953381643,0.186282773580057,0.842728587289574,-2.14834167315861,-1.46689053236185,-2.03834077794428,-1.47872499000885,1.94250841841372,0.964656706601127,1.29979846775074,3.94354680610011,1.42151851636646,5.39276140535752,2.58479210841799,3.04642232937871,2.18116692723183,control
-3.27374574297029,-1.68558522898347,-4.27227457308141,0.292073618386422,-2.43399508821847,-0.815507340264448,-0.688755634625304,-0.955494533231842,-3.1736622844133,-3.73327807234873,-1.58345573390709,-0.852208707114876,-2.85088889215025,-4.13874318045689,-2.15774171159031,-2.3263644240261,-0.138251527041137,-0.960689350108946,-0.299290867863581,-3.27374574297029,0.944987668709915,-1.05339874821321,-0.704755975971745,-1.47325259377348,1.01382560952803,-0.634688413355028,-1.72954835240459,-2.10731085796342,0.921475613828193,1.7231108487698,-2.48051510385336,-2.38954332564763,-1.52683683990758,-0.565695541868076,-0.767146268571027,-0.288595578746833,-0.815507340264448,-1.96968948008737,-1.53605349501251,1.04724500111723,0.482546387411083,2.70527325755824,0.682545941908446,1.52768350765554,1.64892077818001,1.38621162665961,-1.23457810042839,-0.729246995980041,-0.98707610528214,-2.52930526802279,1.62409405698063,0.125695711989604,0.81708387714437,2.80654870205397,0.656013773316567,4.49204651754189,1.50050077306174,1.64045593348406,1.11090901410986,control
-3.08602182282391,-1.50783645389392,-3.70506103123014,-3.08602182282391,-1.91330156200208,-1.82232978379636,-3.01191385067019,-3.45374660294923,-3.08602182282391,-2.76059942238929,-1.50783645389392,-0.313433100584133,-1.82232978379636,-3.70506103123014,-2.43209535541725,-2.12461065566929,-1.25652202561301,-1.88977106459189,-0.822657442983149,-4.55235889161734,1.65891030553934,-0.00199694212424451,-0.45801432939524,-2.43209535541725,1.88325714598864,0.460496159217228,-0.588376147258484,-3.70506103123014,1.11867079656705,1.62420113916732,-0.932472308990357,-2.70653220111901,-2.15446361881897,-1.19662388403194,-1.18506306163087,-0.660538593506715,-0.674237437864877,-1.93739911358114,-1.18506306163087,0.689388123442301,-0.00199694212424451,1.9065017213293,0.581476836265072,0.971765143664389,0.537292942797139,1.2853715555486,-2.01338502055907,-1.03585066344419,-1.75915088217482,-3.3483860872914,1.96087121929497,0.575565489002015,0.0050206305344016,3.20924417861573,0.95837806288193,4.9370767918733,2.20959960525321,2.24110724096267,1.3244427471705,control
-2.12070223766583,-1.89112779602133,-2.2965929041295,-1.35748749448917,-1.99934138066156,0.403735250878803,-1.84111737544667,-1.66286914404035,-3.06978279236298,-3.84994134991255,-1.05487977182071,-1.49424643160456,-1.94377152950675,-3.68288726524939,-2.88054079272445,-3.60877929309567,-4.63839871027682,-2.39768902100087,-2.75132906124444,-2.12070223766583,1.47572584956705,-0.328942768437778,-0.398511842764065,-1.99934138066156,1.75016269526881,-0.323580825296392,-0.919960453921343,-3.41462327865471,0.873415830533617,1.66312076013466,-0.734407876545942,-2.20478535487637,-2.58427497658128,-0.407194965337526,-0.375718833235508,-0.495263983885291,-0.742505086778562,-2.3560163246003,-1.0493395914451,1.14665648450811,-0.0554741332360518,2.56396460122783,0.674807268764964,1.27348135748832,0.5567778973517,1.49021567497839,-1.68348843124309,-1.61310763448129,-0.985146433806039,-3.84994134991255,1.87483140063548,0.433018056079291,-0.0678199690583519,2.85991716049016,0.441762646468042,4.65642985814455,1.87986323010685,1.96500296196556,1.09688243143875,control
-1.78058390506285,0.546940136278445,-3.431264776031,-0.959603352993023,-2.14159725060018,-0.102826748651276,-2.40541184164532,-2.24856937015235,-1.53942184824596,-2.66213168849313,-2.03189833334376,-1.55542218959241,-2.35035206446229,-2.15619605002134,-3.04349924502224,-3.89079710540944,-3.33118131747402,-3.15682793032924,-3.15682793032924,-3.07986688919311,1.6389626152675,-0.982076208845081,0.091994970906911,-1.47042897675901,0.974169949540894,0.421119963077413,-1.36506846110119,-2.52555615348738,0.718531090727312,1.56949737721532,-2.54706235870835,-2.40541184164532,-2.79218481674133,-1.31945794984914,-1.03816567549613,-0.795973929211221,-0.903433081525968,-2.09903763618139,-1.13926179236749,0.430018798219542,-0.866315418569465,1.90475393138512,0.0507847022602474,0.621892227784484,0.479705043412485,0.756793796462601,-1.81135556372961,-1.72174340503992,-1.6843558729683,-1.8870673854653,2.02360639556208,0.761574682062943,1.06444292546525,3.8604631357212,1.15959294724665,5.29425964603224,2.3875679588155,3.02970985749786,2.04871603606644,control
-2.22468907928047,-1.39046330046062,-5.02804946018701,-1.98352702246359,-1.93700700682869,1.91892653194841,-3.23628999095895,-2.88798329669074,-2.88798329669074,-2.94860791850717,-1.50168893557085,-3.52397206341073,-2.28720943626181,-2.88798329669074,-2.46310010272547,-2.28720943626181,-2.22468907928047,-2.94860791850717,-1.78937100802263,-2.83082488285079,1.50936651266234,-0.403076646902738,0.2949605189514,-1.6958449500118,1.45046018202156,0.698798287400188,-1.40370852721064,-3.15624728328542,1.08894580936818,1.54702638041261,-0.646022825513128,-1.98352702246359,-2.03231718663302,0.344911449356793,-0.350558612619292,0.0250065497931988,-0.942073147635424,-2.46310010272547,-1.27854538425664,1.07114778672385,-0.283117331823759,2.3771422054421,0.674064957368495,1.14989465386359,0.958402545097429,1.73120581047668,-1.37739121889327,-2.25546073794723,-1.3144773934827,-3.0821393111317,2.38229763763402,0.234640728717877,-0.244733088815443,2.87923414923934,0.860828498145872,4.39639371845124,1.68733392614767,1.85746020984781,1.05073891509265,control
-0.222072927241975,1.06312531700655,-1.83794173000637,-2.3100982126132,-1.90463310450504,-0.88990229981763,-3.42610224399318,-4.1733166458234,-0.87337299786642,-1.25855343480308,-2.63287160487625,-4.1733166458234,-1.85968171664277,-1.69771238869772,-4.1733166458234,-3.97264595036125,-4.42463107410431,-5.27192893449151,-7.06368840371957,-3.3260187854362,1.85843642019869,-0.742920109468985,0.403682663197992,-1.75542070631836,1.27962747768538,0.635247796093881,-0.68696145582094,-3.07470435715529,0.994638902861391,1.70379647092989,-2.65696915645531,-2.58635158924136,-2.70697957702998,-0.981469493343121,-0.88990229981763,-1.16653453608283,-0.768422402279921,-2.25966735898631,-1.31429541781131,0.41165083284717,-0.990643869619162,1.48539097655899,0.22523929080169,0.237459402136465,-0.0606229449331055,0.70780035639805,-2.3100982126132,-2.60934110746606,-2.32748995532507,-1.34010330176719,2.56733404216964,0.827642353942322,1.2177824541756,4.02867861969484,1.41642577945525,5.60902597621544,2.69673676597472,3.43715103192164,2.24667828232374,control
-3.41264598527755,-1.06127072811408,-5.49208752695739,-2.21494279396521,-2.65887418290117,-1.03194311301956,-0.975748554675914,-0.620714300194642,-3.54617737790208,-6.18523470751734,-1.34104762105874,-2.88939784151301,-2.4963552534034,-4.23932455846202,-2.65887418290117,-2.19625066095306,-3.35202136346112,-0.98673767625151,-1.68542503718707,-3.6202853500558,1.15948434663234,-0.907120048286819,-0.828648432845323,-1.854501367231,1.45055215387825,0.0951611314428593,-1.1547967861249,-2.85303019734213,0.594687199954916,1.68569488923781,-0.852515914251967,-1.90856858850128,-1.68542503718707,-0.975748554675914,-0.992277856627125,-0.579432641221338,-1.30243278493097,-1.80320807284345,-1.31770025706175,1.19002107049242,-0.0916649374722001,2.57270616916147,0.971721657098301,1.71873092651483,1.09683895057613,1.7384756264519,-1.37305035214492,-0.97029894990835,-0.708771155585825,-2.0108474376217,1.91036399386085,0.223294083542163,0.0914087818243088,2.85408006740674,1.4777031429442,4.65118434804107,1.45728942671557,1.79922802474486,1.25959856637486,control
-4.17306068201182,-0.519160946793908,-4.86620786257176,-0.868007160902565,-2.64158431104743,-1.5075700953284,-1.78659410503707,-1.01606026086171,-2.61491606396527,-4.86620786257176,-0.771863300349663,-1.04849553661486,-2.75599466222517,-3.47991350145187,-2.24516903845918,-2.64158431104743,-2.66898328523554,-2.61491606396527,-2.8513048420295,-2.44583973392133,0.87358504960747,-0.849824841819375,-1.18990719066469,-1.76386585395951,1.37211676246774,-0.845330452231535,-2.00400698164229,-3.76759557390365,0.627881858494351,1.68129465112376,-1.77516540921345,-2.58894057756201,-0.453409569231129,0.253281836436575,-0.797181108333953,-1.5075700953284,-0.910167971726843,-2.69715416220224,-1.41622031674018,0.830046345663646,0.383444331994992,2.5867744668937,1.35239225711997,1.9999438665553,1.31948622568579,1.73332244272726,-1.4903282888939,0.0736472494634448,-1.18359802147142,-2.81851501920651,2.03452280147341,0.00324781806171259,0.0353563364701301,2.54746099581534,1.29710694146288,4.2913380888906,1.69128046876697,1.45005388957693,0.885570810352693,control
-2.69293782482283,-0.161166866058615,-2.72370948348959,-2.18211220105684,-1.63556849468877,-0.393387635523941,-3.29907362839315,-3.29907362839315,-2.475873319585,-2.75545818180417,-0.660016298777889,-2.078571522116,-1.40195364350727,-3.05395117036016,-2.57852747364509,-3.4813951851871,-1.00205958044856,-2.11190794238359,-1.14602026937007,-2.89360852028498,1.53808972418614,-0.842337855571844,-0.414893840744904,-1.95533888169205,1.31494617287193,0.262603568147913,-1.10184905105693,-2.82214955630284,0.912230585330131,1.44150119460115,-1.66765680924027,-2.475873319585,-1.79499623161687,-0.69227716099611,-0.842337855571844,-1.16556486544304,-0.876239407247525,-1.81999753382229,-1.28417060785088,0.474963634061095,-0.185558319182774,1.92368171793247,0.572127382514743,0.989862583214721,0.0984131738724718,1.18078525551777,-1.89898594514092,-1.24068549591114,-1.84563996443563,-2.078571522116,2.08872890465443,0.534387054531896,0.423938832090247,3.45973039327014,1.14357762809717,5.05257645746795,2.29646351508716,2.64634698021343,1.49211497627022,control
-3.05772326845501,-1.29673545789371,-4.76247136069343,-1.11832780042089,-2.74756834015117,0.285780796974131,-1.87209960279727,-2.03789185764001,-4.20285557275801,-5.05015343314521,-0.0990322665813643,-1.61616622866007,-0.939279568971901,-3.25839396391716,-2.51117956208694,-3.44071552071111,-1.85830628066493,-1.39517553070696,-1.54359553582523,-1.92925801663722,1.47536486384797,-1.13813042771707,-0.77812769368566,-1.40383359345007,1.09902685995452,-0.386714339033145,-1.90027047976396,-2.48520407568368,1.21641440420769,1.70600346168581,-1.52379290852905,-2.23674271638518,-2.19752200323189,-0.489283506053701,-0.741593950353203,-0.896492293766692,-0.773487314129157,-2.27756471090543,-1.64895605148306,0.904820005380355,0.142803417744998,2.46736741745782,0.806826886582975,1.30189507439822,1.36002144882095,1.63529128082661,-1.4948053716558,-1.43026685051823,-0.950268690547496,-2.36457608789506,1.73881830984696,0.301704700330854,0.290584649286776,2.76747200990816,0.11272596250772,4.3928054605077,1.38064073602369,1.58447992471647,1.092600561509,control
-2.95691793465485,-0.636633264561407,-5.19051015616195,-2.79261488336358,-2.13023936147039,-0.900050715013557,-2.21158500092434,-2.06961473965395,-1.81178563035185,-2.57555037812575,-1.51843782036439,-3.39875068693389,-1.99866300368167,-2.26377075409491,-2.73377438334064,-3.19807999147174,-3.19807999147174,-2.55145282654669,-4.90282808371017,-2.5279223291365,1.55197732059206,-1.23287663948175,-0.211480201481024,-1.34748002222075,0.665516420050929,0.218155267554954,-1.64473154568869,-2.30013839826578,0.666470163566239,1.59958707935196,-1.89467329015762,-2.26377075409491,-1.29191017106594,-0.864172427348655,-1.24569732791081,-0.890959743312306,-0.990805078282022,-2.26377075409491,-1.07963629198864,0.660734010170715,-0.736162859908441,2.1009189609257,0.330950761700298,0.872499558109129,0.389219669824274,0.934902363455772,-1.93241361814047,-1.44493535837147,-1.4851014000968,-0.971002450985842,2.25937559641459,0.77478151664201,1.07415714213298,3.62342395219442,1.24296569871166,5.43891439975712,2.66787286709879,2.94747029829019,1.96930001762882,control
-1.02005449578136,-0.473960733177907,-3.14317110096385,-2.89185667268295,-1.63909370418758,0.461938470084625,-2.89185667268295,-3.38433315778074,-2.14464227085273,-3.0741782294769,-1.3514116317358,-1.85040279785479,-1.72178542003269,-3.58500385324289,-3.8363182815238,-3.99046896135106,-6.47537561113906,-4.17279051814501,-3.99046896135106,-2.14464227085273,1.46485215400664,-0.352882801624671,-0.06520072917289,-1.40020179590523,1.87976912832278,0.374750555006443,-1.3514116317358,-4.39593406945922,1.18756223932248,1.42340674583125,-2.04455881229574,-2.2268803690897,-2.38103104891696,-0.682362002754913,-0.28506020528591,-0.469022451537325,-0.551119813724525,-2.28572086911263,-1.53373318852975,0.616366503956096,0.165806558601534,2.24459514563852,0.582522326272799,0.971209488018668,0.697816131347541,1.41968788695252,-1.562720725403,-1.29359206084697,-1.59257368855269,-3.70278688889928,2.58762417293842,0.216708131367571,-0.172756635394152,2.96369269044524,0.290816103521293,4.55356088401874,1.7835648518494,1.75839309807804,1.06258704862915,control
-1.69586226610199,0.461102636948529,-4.42278095150858,-1.47834197234214,-1.66821073477148,-1.10600091165901,-2.93470389607875,-3.00139527057742,-1.89135428608569,-2.47687080245327,-2.29115365665818,-1.77357125042931,-1.88005473083176,-2.09202498154784,-2.65511903385959,-4.57693163133584,-3.8837844507759,-4.57693163133584,-3.07285423455957,-2.41744738198247,1.63834291162951,-0.917652646998196,-0.0569562914109811,-1.54840953495886,1.17193042809326,0.168000497027409,-1.09569154200015,-3.32416866284047,0.844340559270973,1.45854980118892,-1.96197185329964,-2.58450146664563,-2.84233057594773,-0.777704120053039,-0.82742755540547,-1.02158356984643,-0.988793747023436,-2.09202498154784,-1.58119935778185,0.61602521955437,-0.773979720962057,1.82553820425592,0.258026648685129,0.629818541686705,0.217480554290779,0.922283677579085,-1.89135428608569,-1.81481420896336,-1.69586226610199,-1.32526598364465,2.37500000997912,0.605787810461149,1.18773686887636,3.80027125829988,1.12183830149682,5.37010220148197,2.50938815556254,2.98713393815427,2.01702572806396,control
-3.95784226232377,-2.85922997365567,-4.87413299419793,-1.65525716932973,-3.62137002570256,0.555212634756511,-1.45640631058456,-2.01193211326846,-3.48783863307804,-4.87413299419793,-0.504685141730908,-2.13329297027273,-1.73863877826878,-6.26042735531782,-2.10154427195815,-2.92822284514262,-0.0619486388255126,-1.27682073360948,-1.36258755536691,-4.46866788608977,1.3344570318987,-0.543399653911599,-0.413988580260096,-1.50683716421146,1.36027773152044,-0.0221027302783128,-1.67545987664725,-2.43178595882873,1.73251719200029,1.7078921446949,-1.01340328315733,-2.10154427195815,-1.52422890692332,0.284922305016599,-0.187382821217415,-0.576847587979139,-0.632806241627184,-1.61603645617645,-1.63545454203355,0.800907011592617,0.714986572138131,2.41411140682219,0.966508663175468,1.55639261044673,1.36125764340679,1.83089391821259,-2.07077261329139,-0.597466875181874,-1.12462891826756,-3.62137002570256,2.2394161977633,0.0852090055107757,-0.492106359524048,2.59466562471081,0.651319944933854,4.28549286323375,1.66833896630888,1.45201647895717,0.724288964800445,control
-1.84166649532851,-0.675914903822772,-2.31167012457425,-1.35615867954681,-0.577069069186139,2.43615636181537,-2.07528134651002,-0.976669057841906,-2.71713523268241,-3.92110803700835,-1.6185229440143,-5.7128675062364,-3.2279608564484,-3.63342596455657,-1.97519788795303,-4.32657314511651,-4.32657314511651,-4.32657314511651,-2.53481367588846,-2.71713523268241,1.48306972023917,1.07158955640124,-0.0924666405192509,-3.63342596455657,3.10561476103783,-0.301221454381362,-0.2575463908787,-5.7128675062364,-0.0997393998483309,2.61847791860932,-1.58573312119131,-2.12934856778029,-2.18650698162024,-2.07528134651002,-1.19107892918736,-1.1695727239664,-0.830065583650031,-3.41028241324236,-0.860837242316784,1.69566306065822,0.0862251482241243,2.17995802001472,1.65987886016793,1.04406488301115,1.8122332398894,1.97237610173943,-2.31167012457425,-0.38499133744682,-0.771225083627097,-5.01972032567646,2.04845167471159,0.0172322767371735,-0.663011498986864,3.07679259182514,0.589751469508504,4.72898301305881,1.99868147339274,2.0803068409528,1.18281519151147,control
-2.39081100988089,-1.71708191517805,-4.26261318678248,0.700231443477422,-1.50577282151084,0.571682622197364,0.269986306370771,-0.34063985050117,-2.65317527434838,-3.16400089811438,-2.75853579000621,-6.34205472846232,-4.26261318678248,-4.55029525923427,-3.85714807867432,-4.26261318678248,-3.16400089811438,-2.2816117179159,-3.85714807867432,-4.55029525923427,0.923374994791632,-0.0285066821852258,-0.651695274138261,-2.81569420384616,2.52184387585516,-0.86141580512033,-0.297049414426309,-2.94085734680017,-0.1766368742309,2.65459725097041,-1.69766382932095,-2.01132138817599,-2.70446856873594,-1.05378769776779,-1.93533548119807,-0.0805630441412788,-1.0239347346181,-2.65317527434838,-1.69766382932095,1.58454787071906,-0.869784054790846,2.77660885494196,1.0904290794548,1.46829795526197,2.16912039062835,1.59030742587743,-1.14909787757211,-2.31670303772717,0.0209733750781442,-4.55029525923427,1.65762385103713,-0.0504855889040003,0.327443361395559,2.90635184432032,0.259175390266556,4.76776284797342,1.47798326099643,1.66297861617479,1.37663076673615,control
-1.39735106097666,-0.595004588451726,-3.46982393334041,-3.10209915321509,-1.60660550013021,0.112150603264331,-3.87528904144857,-4.16297111390035,-1.94135508343997,-2.38990377768445,-1.4773937686502,-2.53155429474748,-1.90584839498306,-2.92620848675142,-3.18214186088862,-3.18214186088862,-4.97390133011668,-4.41428554218126,-2.92620848675142,-2.17054094921015,1.76187868412565,-0.649768673861701,0.0182304924150163,-1.87155932150443,0.893982155219947,0.112150603264331,-1.21270121442312,-2.77667675278046,0.829726479509238,1.42219464435089,-1.58951106677091,-2.46837539312594,-1.90584839498306,-1.09750550233168,-0.743424593569999,-0.875398757745915,-0.37625941054938,-2.21706096484504,-1.21270121442312,0.674192238678933,-0.630095908262996,1.51073390551857,0.353974838672902,0.663563263501873,0.0266836281260749,1.05196464370863,-1.78548471273319,-1.32975776984413,-1.81690090896657,-2.21706096484504,2.50878049803797,0.759439946781066,0.866740327256719,3.6617413414991,1.18466537742189,5.25894392494096,2.66043590551164,2.78911997890184,1.78824997500667,control
-0.252049660864055,0.237101637795815,-1.80013954939364,-1.34365666694376,-1.1069923688337,-2.17708948719379,-2.07414151794134,-2.46879570994529,-0.943440914721735,-0.821378549445977,-2.31926397597433,-3.46043587906124,-2.33325021794907,-4.39870551765417,-3.95687276537513,-4.65001994593507,-5.20963573387049,-3.95687276537513,-3.70555833709422,-2.51839265108467,1.61310617078469,-0.661035899370797,0.0620809508803628,-1.66145616185969,0.989858726741649,-0.543840926065968,-1.69809029503947,-2.46879570994529,0.755869774067391,1.68199016318176,-1.96120110676075,-2.58859690975791,-1.508333759758,-1.62611679541438,-0.14545967284621,-0.936447879230764,-0.606968678100522,-2.29186500178622,-0.827609099196613,0.780578031335835,-0.990128028694388,1.91202051505892,0.29772625961225,0.545315027360106,0.176005460849217,0.869725215143671,-2.0008102448558,-2.64468637640896,-1.91379886786617,-1.24882256427292,2.06224168968542,0.931325824383398,1.08332133096267,3.81591002582933,1.38648625183735,5.40818547248666,2.79314206492919,3.29305277134286,1.95198626906869,control
-3.43770806437688,-1.51589546690063,-5.22946753360493,0.502254309740509,-2.39625418954872,-0.966787656563618,-0.14806316862047,-0.775120237351426,-4.31317680173078,-4.82400242549677,-1.11043035879246,-4.13085524493682,-2.59041020398967,-4.53632035304499,-3.35766535670334,-1.89726302342973,-3.52471944136651,-0.580280462200068,-3.28355738454962,-2.74456088381693,1.04152089825337,-1.65993483712356,-0.670341286118249,-1.70310700898877,0.532583849175244,-1.22213434837246,-2.45687881136515,-1.40082613711584,0.698790937599256,1.80931600778361,-1.60512660062857,-2.09397331767578,-2.39625418954872,-1.00263378833675,-1.14349122105335,-0.102531783812517,-1.06280230980321,-1.60512660062857,-1.82827015194278,1.0895005801415,0.155027529184156,2.72103490120392,0.866357028827291,1.72755398668012,1.89259234802421,1.69710949961779,-0.847440898931052,-1.10233314855984,-0.691506097310292,-2.52141733250272,1.50927720264292,0.199878095349508,0.500632249368641,2.78503353394203,0.315709910874629,4.46739552361407,1.41497302937372,1.38793544436954,1.2304369207726,control
-0.485716955242901,1.10184758580047,-2.07944773847164,-1.45343986074933,-1.99243636148201,-2.32890859810323,-2.38020189249078,-3.16515662230384,-1.31730768642475,-1.63576141754328,-2.17475791827597,-5.73010597976538,-1.96890586407182,-2.00441255252873,-4.22602858298911,-4.63149369109727,-5.32464087165722,-3.85830380286379,-5.32464087165722,-2.78566700059894,1.85339596509653,-1.1709797322787,0.187442884392432,-1.44651941790475,1.21301644305405,0.483501618323227,-0.90580026386062,-3.3787307226019,0.844969860834238,1.54125020322622,-2.55205214941744,-2.66205304463176,-2.86790509883591,-1.00715275812091,-0.565320005841868,-0.729521021522627,-0.926084935032125,-1.83828568165475,-1.43964653861699,0.398944230295164,-1.16575778829755,1.6315870607757,0.262607786743033,0.384681783374599,-0.0163731742560129,0.724306110864127,-1.75981406621326,-2.5314328622147,-2.10576504678902,-1.3480793450915,2.36534027096841,0.801500245442644,1.18064480819655,4.06049279069213,1.35328186785991,5.50198061123506,2.57821631962336,3.28147852895342,2.23056662862274,control
-2.56740665315888,-0.0520169866458087,-3.41470451354609,1.06716745609751,-2.19092908192397,0.0192826909390575,-0.402442938040886,-0.40902190913893,-2.86465817662682,-3.17831573548186,-3.23238295675213,-6.81590189520824,-2.51183680200407,-3.23238295675213,-3.48369738503304,-3.82016962165425,-5.02414242598019,-1.24755739144715,-6.81590189520824,-3.12702244109431,0.844212423965685,-1.71603546738404,-0.870481286601668,-1.11211942055204,0.487941330069461,-0.425661228142894,-1.75330686218128,-1.65684659599371,0.616581912708876,1.93746952579266,-1.79202137436197,-1.66840741839479,-2.68876751016315,-1.79202137436197,-0.99879073524504,0.0447617762400432,-1.294440977346,-2.40918264794399,-1.96387163128863,1.47212967256822,-1.03515837941591,2.96643445576373,0.690689884862597,1.5288408592093,1.64069167407906,1.54767380754239,-1.0228882868241,-2.31609222487798,-0.794878545858717,-1.83229527349991,1.63515149370345,0.384522997736713,1.213530945373,3.19742612300742,0.58654962561,4.71925461860331,1.79259345461478,2.19696267220231,1.58879426498085,control
-3.67814904236645,-2.26716206865619,-5.9807341353605,-1.02490707775924,-2.54674693087535,-0.459273217498254,-2.36981622271628,-2.19654450144224,-3.78350955802428,-4.18897466613245,-1.67666904215633,-2.80268030501255,-2.54674693087535,-4.18897466613245,-3.41578477789896,-3.41578477789896,-1.77604151596953,-2.13058653365044,-1.09793221277413,-2.7618583104923,1.50811882037296,-0.423906073660962,-0.447344646632979,-1.48092446503023,1.54759763134675,0.106040591551807,-1.41638594389266,-3.14752079130428,1.14936437476508,1.38697443701387,-1.06807924962445,-2.29185468124656,-2.06871112993235,-0.687429310636007,-0.479475924815772,-0.479475924815772,-0.970098841264244,-2.72263759733902,-1.0390917127512,1.01136229205539,-0.338827064422386,2.18349151690533,0.712589532909449,1.26919140135749,0.672128893992848,1.57569383407975,-1.40602315685712,-1.37556394937241,-1.62402530867091,-2.84523991943135,2.09640250317795,0.58170995833322,-0.237730947551017,2.89413350032755,0.584530834674862,4.59214567038096,1.85484511130947,1.95019123712289,1.23229752447437,control
-1.39272829678326,0.573872245529496,-0.24907528269085,-1.08094867275242,-2.17956096142053,-0.30775878451894,-2.17956096142053,-3.11387019879736,-1.49538245084335,-2.83761682216921,-0.8770364833661,-2.25366893357425,-1.42578915904415,-2.09403878798237,-1.6302016736523,-2.98603682728748,-3.06941843622653,-3.72000600236768,-2.39825016238536,-1.50443228636326,1.40544496615716,-0.625182826169459,0.00367737394094814,-1.23509935257968,1.31586376290712,0.590793123017833,-0.375967034545473,-2.46724303387231,1.0386003225098,1.4518974393247,-1.78607204435908,-2.42072301823742,-1.6302016736523,-0.32998192130365,-0.573700870334315,-0.563005581217567,-0.610201272553842,-2.46724303387231,-0.857805121438212,0.791768836020858,0.115855642094902,2.1211200337994,0.603022291544245,0.956709350783506,0.748771558714856,1.57078309775956,-1.52278142503146,-1.29225776641963,-1.54147355804361,-3.31454089425952,2.21928767241139,0.356118013740892,0.258116804764989,3.10951742834488,0.956709350783506,4.67581020288196,1.90130025046428,2.15586061998926,1.29506388879644,control
